measure,location,sex,age,cause,rei,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Central Asia,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,2019,0.021237938251572816,0.0316786504472247,0.012389151366534354
DALYs (Disability-Adjusted Life Years),Central Asia,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,2019,2.9501047560511537,4.5716678697333215,1.6916772656942267
DALYs (Disability-Adjusted Life Years),Australasia,Both,All Ages,Esophageal cancer,Smoking,Number,2019,10934.880884326561,12848.367198424563,9173.540820469869
DALYs (Disability-Adjusted Life Years),Australasia,Both,All Ages,Esophageal cancer,Smoking,Percent,2019,0.27414797491739895,0.3168329034698996,0.23629201763730193
DALYs (Disability-Adjusted Life Years),Australasia,Both,All Ages,Esophageal cancer,Smoking,Rate,2019,37.62373876675292,44.20748759556457,31.56348085055144
DALYs (Disability-Adjusted Life Years),Australasia,Both,All Ages,Esophageal cancer,Alcohol use,Number,2019,14779.95470829768,18230.897193491466,11502.713719959063
DALYs (Disability-Adjusted Life Years),Australasia,Both,All Ages,Esophageal cancer,Alcohol use,Percent,2019,0.37068772637685216,0.4476039909308576,0.2882991321794736
DALYs (Disability-Adjusted Life Years),Australasia,Both,All Ages,Esophageal cancer,Alcohol use,Rate,2019,50.85351736446257,62.72720487285807,39.577486091211064
DALYs (Disability-Adjusted Life Years),Australasia,Both,All Ages,Esophageal cancer,High body-mass index,Number,2019,13020.734760530431,22378.423828185805,4528.998591738699
DALYs (Disability-Adjusted Life Years),Australasia,Both,All Ages,Esophageal cancer,High body-mass index,Percent,2019,0.32641813874944303,0.546779386568364,0.11336943732048313
DALYs (Disability-Adjusted Life Years),Australasia,Both,All Ages,Esophageal cancer,High body-mass index,Rate,2019,44.8005541499363,76.99763545940027,15.582964432178425
DALYs (Disability-Adjusted Life Years),Australasia,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,2019,3556.643596396175,9453.85410054883,527.1399690867744
DALYs (Disability-Adjusted Life Years),Australasia,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,2019,0.08908335845013783,0.23642609938815262,0.01322307760540134
DALYs (Disability-Adjusted Life Years),Australasia,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,2019,12.23737423139706,32.527957165758416,1.813735028322299
DALYs (Disability-Adjusted Life Years),Oceania,Both,All Ages,Esophageal cancer,Smoking,Number,2019,1409.422594759266,1997.8376455366097,950.3910103067414
DALYs (Disability-Adjusted Life Years),Oceania,Both,All Ages,Esophageal cancer,Smoking,Percent,2019,0.3343700014631659,0.3947802682888165,0.26701290148708695
DALYs (Disability-Adjusted Life Years),Oceania,Both,All Ages,Esophageal cancer,Smoking,Rate,2019,10.615966941936795,15.0479909143191,7.158477226664275
DALYs (Disability-Adjusted Life Years),Oceania,Both,All Ages,Esophageal cancer,Alcohol use,Number,2019,455.57443472314577,728.5670482479442,246.31829166854595
DALYs (Disability-Adjusted Life Years),Oceania,Both,All Ages,Esophageal cancer,Alcohol use,Percent,2019,0.10807829352768673,0.1602788393816636,0.0653052042168901
DALYs (Disability-Adjusted Life Years),Oceania,Both,All Ages,Esophageal cancer,Alcohol use,Rate,2019,3.431449982848137,5.487668303278276,1.855303619560792
DALYs (Disability-Adjusted Life Years),Oceania,Both,All Ages,Esophageal cancer,High body-mass index,Number,2019,848.387202666928,1683.7656253121545,252.93060953589475
DALYs (Disability-Adjusted Life Years),Oceania,Both,All Ages,Esophageal cancer,High body-mass index,Percent,2019,0.2021940908536903,0.3779643413434368,0.062299943436049145
DALYs (Disability-Adjusted Life Years),Oceania,Both,All Ages,Esophageal cancer,High body-mass index,Rate,2019,6.390170365484076,12.682356791176918,1.9051085170772406
DALYs (Disability-Adjusted Life Years),Oceania,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,2019,631.5703266683287,1262.7709855778367,177.37195734473204
DALYs (Disability-Adjusted Life Years),Oceania,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,2019,0.14989773599599837,0.2809395024797792,0.04625340559368566
DALYs (Disability-Adjusted Life Years),Oceania,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,2019,4.757075510460651,9.511366631965318,1.3359902435223245
DALYs (Disability-Adjusted Life Years),Caribbean,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,2019,2460.9549346199933,7269.350403762171,354.1956762849014
DALYs (Disability-Adjusted Life Years),Caribbean,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,2019,0.05199154027964725,0.15227741465900113,0.007394494506290624
DALYs (Disability-Adjusted Life Years),Caribbean,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,2019,5.217539831711674,15.411954420106058,0.7509402237476922
DALYs (Disability-Adjusted Life Years),Caribbean,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,2019,246.89521434404833,367.9588634038887,146.5266837164482
DALYs (Disability-Adjusted Life Years),Caribbean,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,2019,0.005219060272804949,0.007566649287326142,0.0031551514235978986
DALYs (Disability-Adjusted Life Years),Caribbean,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,2019,0.5234494939249978,0.7801199441864598,0.3106553468104189
DALYs (Disability-Adjusted Life Years),Western Europe,Both,All Ages,Esophageal cancer,Smoking,Number,2019,299291.34240027325,336262.60122197063,262808.0749736459
DALYs (Disability-Adjusted Life Years),Western Europe,Both,All Ages,Esophageal cancer,Smoking,Percent,2019,0.42339615734739267,0.4669743145982645,0.3780753931046198
DALYs (Disability-Adjusted Life Years),Western Europe,Both,All Ages,Esophageal cancer,Smoking,Rate,2019,68.59644520506473,77.07011808041662,60.23461811423852
DALYs (Disability-Adjusted Life Years),Western Europe,Both,All Ages,Esophageal cancer,Alcohol use,Number,2019,262497.7878660251,314885.60878547304,206269.57652104588
DALYs (Disability-Adjusted Life Years),Western Europe,Both,All Ages,Esophageal cancer,Alcohol use,Percent,2019,0.37143543916323746,0.44393184170092864,0.29447544429679073
DALYs (Disability-Adjusted Life Years),Western Europe,Both,All Ages,Esophageal cancer,Alcohol use,Rate,2019,60.163501481177526,72.17059215842004,47.276207824195716
DALYs (Disability-Adjusted Life Years),Western Europe,Both,All Ages,Esophageal cancer,High body-mass index,Number,2019,194261.08100316723,342684.94015162723,62758.34624837203
DALYs (Disability-Adjusted Life Years),Western Europe,Both,All Ages,Esophageal cancer,High body-mass index,Percent,2019,0.2747527598637057,0.4871980492334774,0.09119655705329996
DALYs (Disability-Adjusted Life Years),Western Europe,Both,All Ages,Esophageal cancer,High body-mass index,Rate,2019,44.523906009578695,78.54209390485374,14.383975911436202
DALYs (Disability-Adjusted Life Years),Western Europe,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,2019,58338.49370787744,146226.38634639521,11810.923420128476
DALYs (Disability-Adjusted Life Years),Western Europe,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,2019,0.08258469942119358,0.2103448504327932,0.01682573414459896
DALYs (Disability-Adjusted Life Years),Western Europe,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,2019,13.370962403671518,33.5145354292613,2.7070190360752635
DALYs (Disability-Adjusted Life Years),Central Latin America,Both,All Ages,Esophageal cancer,Smoking,Number,2019,21464.599406344194,27465.152585567823,16335.177359625326
DALYs (Disability-Adjusted Life Years),Central Latin America,Both,All Ages,Esophageal cancer,Smoking,Percent,2019,0.23642356848648108,0.28269400752748763,0.19204483449917562
DALYs (Disability-Adjusted Life Years),Central Latin America,Both,All Ages,Esophageal cancer,Smoking,Rate,2019,8.585138069178747,10.985163178422477,6.533536935026887
DALYs (Disability-Adjusted Life Years),Central Latin America,Both,All Ages,Esophageal cancer,Alcohol use,Number,2019,18850.61170019655,25042.556143406076,13450.345564715433
DALYs (Disability-Adjusted Life Years),Central Latin America,Both,All Ages,Esophageal cancer,Alcohol use,Percent,2019,0.2075692624392262,0.2586433529418434,0.15547962665889806
DALYs (Disability-Adjusted Life Years),Central Latin America,Both,All Ages,Esophageal cancer,Alcohol use,Rate,2019,7.539628439878143,10.016203797996651,5.379698524311523
DALYs (Disability-Adjusted Life Years),Central Latin America,Both,All Ages,Esophageal cancer,High body-mass index,Number,2019,25413.765341292685,46216.95035569458,8465.570224121138
DALYs (Disability-Adjusted Life Years),Central Latin America,Both,All Ages,Esophageal cancer,High body-mass index,Percent,2019,0.28012552987467315,0.4878898572846542,0.09372105321766136
DALYs (Disability-Adjusted Life Years),Central Latin America,Both,All Ages,Esophageal cancer,High body-mass index,Rate,2019,10.164675342052753,18.485269276571877,3.3859513440035243
DALYs (Disability-Adjusted Life Years),Central Latin America,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,2019,5551.171094662769,16297.680353872798,814.230795695393
DALYs (Disability-Adjusted Life Years),Central Latin America,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,2019,0.061041822581416244,0.18028559006284847,0.00901303810620829
DALYs (Disability-Adjusted Life Years),Central Latin America,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,2019,2.2202869660464266,6.518539358530252,0.32566570048151605
DALYs (Disability-Adjusted Life Years),Central Latin America,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,2019,779.4369001376456,1159.498399737906,450.1262889590319
DALYs (Disability-Adjusted Life Years),Central Latin America,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,2019,0.00857485250597447,0.01253833897903029,0.005036753138611885
DALYs (Disability-Adjusted Life Years),Central Latin America,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,2019,0.3117492796961572,0.46376145504954225,0.18003580062799365
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Esophageal cancer,Smoking,Number,2019,4746523.738437296,5544228.566448244,3983522.7043816494
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Esophageal cancer,Smoking,Percent,2019,0.4065301190402238,0.44509128810285375,0.36636679005188494
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Esophageal cancer,Smoking,Rate,2019,61.34469066838423,71.65433170583091,51.483565981538945
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Esophageal cancer,Alcohol use,Number,2019,2818187.936286353,3573630.857446027,2109627.904619614
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Esophageal cancer,Alcohol use,Percent,2019,0.2414318619392702,0.2973954418450852,0.18390069299040607
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Esophageal cancer,Alcohol use,Rate,2019,36.422627742672205,46.186070394581904,27.265105657490924
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Esophageal cancer,High body-mass index,Number,2019,2202314.087916998,4173080.268136189,681901.3657739874
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Esophageal cancer,High body-mass index,Percent,2019,0.18902116525871288,0.3600923402637767,0.05998854912165893
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Esophageal cancer,High body-mass index,Rate,2019,28.46299395573491,53.93343261092258,8.81298201692467
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,2019,1249775.0096085216,2595056.7340977546,384470.1289582915
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,2019,0.10734978903712436,0.22600918495433928,0.03417673928722938
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,2019,16.15225491208704,33.53885103976017,4.968941994577519
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,2019,475862.1420837787,643826.0493695812,327634.0782290309
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,2019,0.04085095280497433,0.055158159256774045,0.028354142705248428
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,2019,6.150104269052884,8.320891671307196,4.2343854763903845
DALYs (Disability-Adjusted Life Years),High-income Asia Pacific,Both,All Ages,Esophageal cancer,Alcohol use,Number,2019,90422.5812478829,113997.75107425686,66729.81409260066
DALYs (Disability-Adjusted Life Years),High-income Asia Pacific,Both,All Ages,Esophageal cancer,Alcohol use,Percent,2019,0.2954725626419779,0.36665199181813624,0.21887551742542974
DALYs (Disability-Adjusted Life Years),High-income Asia Pacific,Both,All Ages,Esophageal cancer,Alcohol use,Rate,2019,48.27913177367839,60.86657082846668,35.628904233312475
DALYs (Disability-Adjusted Life Years),High-income Asia Pacific,Both,All Ages,Esophageal cancer,High body-mass index,Number,2019,37045.44087441274,82943.25050825461,7142.400622273981
DALYs (Disability-Adjusted Life Years),High-income Asia Pacific,Both,All Ages,Esophageal cancer,High body-mass index,Percent,2019,0.12105744060850265,0.2747409726254329,0.023425802039396895
DALYs (Disability-Adjusted Life Years),High-income Asia Pacific,Both,All Ages,Esophageal cancer,High body-mass index,Rate,2019,19.779591523568286,44.28570900942964,3.813526400865077
DALYs (Disability-Adjusted Life Years),High-income Asia Pacific,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,2019,35021.15983829609,77202.82756684972,9215.88529880385
DALYs (Disability-Adjusted Life Years),High-income Asia Pacific,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,2019,0.11452556210889966,0.2488813865503001,0.0293817395119373
DALYs (Disability-Adjusted Life Years),High-income Asia Pacific,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,2019,18.698771560889735,41.22073749678304,4.920617556054064
DALYs (Disability-Adjusted Life Years),High-income Asia Pacific,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,2019,3073.433037624007,4773.205009168523,1714.8090787225685
DALYs (Disability-Adjusted Life Years),High-income Asia Pacific,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,2019,0.010040212289974827,0.015536933011721373,0.005744417170741478
DALYs (Disability-Adjusted Life Years),High-income Asia Pacific,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,2019,1.6409914047272385,2.548546949668338,0.9155842748106189
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,All Ages,Esophageal cancer,High body-mass index,Number,1990,295329.09046442626,622129.2949622696,82725.40561690924
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,All Ages,Esophageal cancer,High body-mass index,Percent,1990,0.1325313393882219,0.27626954917333013,0.037874371317993566
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,All Ages,Esophageal cancer,High body-mass index,Rate,1990,25.671158992044226,54.07791023725297,7.190815631922417
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,2019,107572.28650131311,147707.01863681132,71597.32127710784
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,2019,0.024053081538663548,0.032676828264346654,0.015881514548694773
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,2019,4.488601296786253,6.163278079894012,2.9874964973150857
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,All Ages,Esophageal cancer,Smoking,Number,2019,481956.10682700324,739373.0564288705,391375.14023751346
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,All Ages,Esophageal cancer,Smoking,Percent,2019,0.2981790431698451,0.34645556945892103,0.25652159379806355
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,All Ages,Esophageal cancer,Smoking,Rate,2019,27.322047058770924,41.914990090556245,22.18702045213571
DALYs (Disability-Adjusted Life Years),Western Sub-Saharan Africa,Both,All Ages,Esophageal cancer,High body-mass index,Number,2019,27916.956313401366,53121.595284405266,8771.859452692795
